productname;newprice;oldprice;link
Ratsherrn Küsten IPA 0,33l;1,49;0;https://www.goflink.com//de-DE/shop/product/ratsherrn-kusten-ipa-6-3-0-33l-11011809/
Schlüffken Altbier 0,33l;1,09;0;https://www.goflink.com//de-DE/shop/product/schluffken-altbier-0-33l-11015649/
Seidenbrauerei Samt Altbier 0,33l;1,99;0;https://www.goflink.com//de-DE/shop/product/seidenbrauerei-samt-altbier-0-33l-11017283/
Seidenbrauerei Seide Wiess 0,33l;1,99;0;https://www.goflink.com//de-DE/shop/product/seidenbrauerei-seide-wiess-0-33l-11017284/
Stone Buenaveza Mexican Lager 0,355l Dose;2,49;0;https://www.goflink.com//de-DE/shop/product/stone-buenaveza-lager-0-355l-dose-11016827/
Stone Hazy IPA 0,355l Dose;2,49;0;https://www.goflink.com//de-DE/shop/product/stone-hazy-ipa-0-355l-dose-11016828/
Stone Neverending Haze IPA 0,355l Dose;2,49;0;https://www.goflink.com//de-DE/shop/product/stone-neverending-haze-0-355l-dose-11016829/
Störtebeker Atlanik Ale 0,5l;1,29;0;https://www.goflink.com//de-DE/shop/product/stortebeker-atlanik-ale-0-5l-11015526/
Tyskie 0,5l;0,99;0;https://www.goflink.com//de-DE/shop/product/tyskie-0-5l-11015596/
Vagabund My Pony, my saddle and Me Pale Ale 0,33l;1,99;0;https://www.goflink.com//de-DE/shop/product/vagabund-my-pony-my-saddle-and-me-pale-ale-0-33l-11014942/
Vagabund Sessionable Healing IPA 0,33l;1,99;0;https://www.goflink.com//de-DE/shop/product/vagabund-sessionable-healing-ipa-0-33l-11014943/
Becks Blue alkoholfrei 6x0,33l;5,29;0;https://www.goflink.com//de-DE/shop/product/becks-blue-alkoholfrei-6x0-33l-11017343/
Corona Extra Cero 6x0,355l;7,79;0;https://www.goflink.com//de-DE/shop/product/corona-extra-cero-6x0-355l-11017348/
Astra Granate Energy 0,0% vol. 0,33l Dose;0,89;0;https://www.goflink.com//de-DE/shop/product/astra-granate-energy-0-0-vol-0-33l-dose-24-pk-11017230/
BRLO Naked Alkoholfrei 0,33l;1,99;0;https://www.goflink.com//de-DE/shop/product/brlo-naked-alkoholfrei-0-33l-11012036/
Becks Blue alkoholfrei 0,33l;0,71;0,89;https://www.goflink.com//de-DE/shop/product/becks-blue-alkoholfrei-0-33l-11011172/
Bitburger Pils Alkoholfrei 0,33l;0,89;0;https://www.goflink.com//de-DE/shop/product/bitburger-pils-alkoholfrei-0-33l-11010003/
Bleifrei Pils naturtrüb alkoholfrei  330ml;0,79;0;https://www.goflink.com//de-DE/shop/product/bleifrei-pils-naturtrub-alkoholfrei-330ml-11015812/
Erdinger Weißbier Alkoholfrei 0,5l;1,09;0;https://www.goflink.com//de-DE/shop/product/erdinger-weissbier-alkoholfrei-0-5l-11012085/
Feldschlößchen Radler Naturtrüb Alkoholfrei 0,5l;0,89;0;https://www.goflink.com//de-DE/shop/product/feldschlosschen-naturradler-alkoholfrei-0-5l-11012158/
Franziskaner Weissbier Alkoholfrei 0,5l;1,09;0;https://www.goflink.com//de-DE/shop/product/franziskaner-hefe-alkoholfrei-0-5l-11011832/
Früh Kölsch 0,0% alkoholfrei 0,33l;0,89;0;https://www.goflink.com//de-DE/shop/product/fruh-kolsch-alkoholfrei-0-33l-11011689/
Früh Sport Zitrone Alkoholfrei 0,33l;0,89;0;https://www.goflink.com//de-DE/shop/product/fruh-sport-zitrone-alkoholfrei-0-33l-11011690/
Hacklberg Urhell Alkoholfrei 0,5l;0,99;0;https://www.goflink.com//de-DE/shop/product/hacklberg-urhell-alkoholfrei-0-5l-11017115/
Hopf Weiße Alkoholfrei 0,5l;0,83;1,19;https://www.goflink.com//de-DE/shop/product/hopf-weisse-alkoholfrei-0-5l-11011830/
Landgang Der Kapitän Alkoholfrei 0,33l;1,99;0;https://www.goflink.com//de-DE/shop/product/landgang-der-kapitan-alkoholfrei-0-33l-11012056/
Maisel & Friends Pale Ale Alkoholfrei 0,33l;1,19;0;https://www.goflink.com//de-DE/shop/product/maisel-and-friends-pale-ale-alkoholfrei-0-33l-11011652/
Maisel Weiße Alkoholfrei 0,5l;0,99;0;https://www.goflink.com//de-DE/shop/product/maisel-weisse-alkoholfrei-0-5l-11016743/
