productname;newprice;oldprice;link
Rana Tortellini Pesto Basilico & Pinoli 250g;3,49;0;https://www.goflink.com//de-DE/shop/product/rana-tortellini-pesto-basilico-and-pinoli-250g-11013049/
Rana Tortelloni Funghi 250g;3,49;0;https://www.goflink.com//de-DE/shop/product/rana-tortelloni-funghi-250g-11013047/
Rewe Bio Mozzarisella 150g;2,79;0;https://www.goflink.com//de-DE/shop/product/rewe-bio-mozzarisella-150g-11014241/
Rewe Käse Tortelloni 250g;1,59;0;https://www.goflink.com//de-DE/shop/product/rewe-kase-tortelloni-250g-11013581/
Rewe Spinat Ric.Tortelloni 250g;1,59;0;https://www.goflink.com//de-DE/shop/product/rewe-spinat-ric-tortelloni-250g-11013582/
Rigoni di Asiago Bio Fiordifrutta Birne 250g;4,29;0;https://www.goflink.com//de-DE/shop/product/rigoni-di-asiago-bio-fiordifrutta-birne-250g-11015366/
Rigoni di Asiago Bio Fiordifrutta Heidelbeere 250g;4,29;0;https://www.goflink.com//de-DE/shop/product/rigoni-di-asiago-bio-fiordifrutta-heidelbeere-250g-11015724/
Rigoni di Asiago Nocciolata Bio Nuss-Nougat-Aufstrich 270g;4,99;0;https://www.goflink.com//de-DE/shop/product/rigoni-di-asiago-nocciolata-bio-nuss-nougat-aufstrich-270g-11015363/
Roberto Ghirloni Fortuna Eisbecher mit Löffel 125ml;2,19;0;https://www.goflink.com//de-DE/shop/product/roberto-ghirloni-fortuna-eisbecher-mit-loffel-125ml-11017245/
Roberto Ghirloni Vanille Eis 480ml;5,99;0;https://www.goflink.com//de-DE/shop/product/roberto-ghirloni-vanille-eis-480ml-11017243/
Roberto Ghirloni Zitrone Eis vegan 480ml;5,99;0;https://www.goflink.com//de-DE/shop/product/roberto-ghirloni-zitrone-eis-vegan-480ml-11017244/
Schamong Espresso Ouro Preto ganze Bohnen 250g;8,99;0;https://www.goflink.com//de-DE/shop/product/schamong-espresso-ouro-preto-ganze-bohnen-250g-11016242/
Schamong Espresso Ouro Preto gemahlen 250g;8,99;0;https://www.goflink.com//de-DE/shop/product/schamong-espresso-ouro-preto-gemahlen-250g-11016241/
Schamong Kaffeeblend Agile ganze Bohnen 250g;8,99;0;https://www.goflink.com//de-DE/shop/product/schamong-kaffeeblend-agile-ganze-bohnen-250g-11016240/
Schamong Kaffeeblend Agile gemahlen 250g;8,99;0;https://www.goflink.com//de-DE/shop/product/schamong-kaffeeblend-agile-gemahlen-250g-11016239/
Stilfser DOP 50% 150g;3,99;0;https://www.goflink.com//de-DE/shop/product/stilfser-dop-50-150g-11014926/
Teekanne Italienische Limone 20 Beutel;1,99;0;https://www.goflink.com//de-DE/shop/product/teekanne-italienische-limone-11015516/
Varvaglione Papale Primitivo di Manduria DOP. 0,75l;9,99;0;https://www.goflink.com//de-DE/shop/product/varvaglione-papale-primitivo-di-manduria-dop-0-75l-11016678/
