productname,size,newprice,oldprice,link
Kaffeerösterei Kaiserslautern Brasilien Yellow Bourbon ganze Bohne 500g,500g,"13,99",0,https://www.goflink.com//de-DE/shop/product/kaffeerosterei-kaiserslautern-brasilien-yellow-bourbon-ganze-bohne-500g-11017488/
Kaffeerösterei Kaiserslautern Espresso No2 ganze Bohne 250g,250g,"7,49",0,https://www.goflink.com//de-DE/shop/product/kaffeerosterei-kaiserslautern-espresso-no2-ganze-bohne-250g-11017489/
Kaffeerösterei Kaiserslautern Espresso No3 ganze Bohne 250g,250g,"7,99",0,https://www.goflink.com//de-DE/shop/product/kaffeerosterei-kaiserslautern-espresso-no3-ganze-bohne-250g-11017486/
Kaffeerösterei Kaiserslautern Guatemala Antigua ganze Bohne 500g,500g,"13,99",0,https://www.goflink.com//de-DE/shop/product/kaffeerosterei-kaiserslautern-guatemala-antigua-ganze-bohne-500g-11017485/
Kaffeerösterei Kaiserslautern Guatemala Antigua gemahlen 250g,250g,"6,99",0,https://www.goflink.com//de-DE/shop/product/kaffeerosterei-kaiserslautern-guatemala-antigua-gemahlen-250g-11017484/
Kaffeerösterei Kaiserslautern Honduras Marcala ganze Bohne 500g,500g,"14,49",0,https://www.goflink.com//de-DE/shop/product/kaffeerosterei-kaiserslautern-honduras-marcala-ganze-bohne-500g-11017487/
Kaffeerösterei Kaiserslautern Peru Tunki Mayo ganze Bohne 500g,500g,"14,99",0,https://www.goflink.com//de-DE/shop/product/kaffeerosterei-kaiserslautern-peru-tunki-mayo-ganze-bohne-500g-11017490/
Kaffeesaurus Rösterei Anthony Modeste Ganze Bohne 250g,250g,"10,99",0,https://www.goflink.com//de-DE/shop/product/kaffeesaurus-rosterei-anthony-modeste-ganze-bohne-250g-11015826/
Kaffeesaurus Rösterei Athony Modeste Kapseln 50g,50g,"9,99",0,https://www.goflink.com//de-DE/shop/product/kaffeesaurus-rosterei-athony-modeste-kapseln-50g-11015803/
Kaffeesaurus Rösterei Blend Arabica und Robusta OMNI-Röstung Ganze Bohne 250g,250g,"7,99",0,https://www.goflink.com//de-DE/shop/product/kaffeesaurus-rosterei-blend-250g-arabica-und-robusta-espresso-rostung-11012086/
Kaffeesaurus Rösterei Brazil Gemahlen 250g,250g,"7,99",0,https://www.goflink.com//de-DE/shop/product/kaffeesaurus-rosterei-brazil-gemahlen-250g-11012592/
Kaffeesaurus Rösterei Brazil OMNI-Röstung Ganze Bohne 250g,250g,"7,99",0,https://www.goflink.com//de-DE/shop/product/kaffeesaurus-rosterei-brazil-250g-arabica-filter-rostung-11012087/
Kaffeesaurus Rösterei Ethiopia Ganze Bohne 250g,250g,"9,99",0,https://www.goflink.com//de-DE/shop/product/kaffeesaurus-rosterei-ethiopia-gemahlen-250g-11012593/
Kaffeesaurus Rösterei Ethiopia OMNI-Röstung Gemahlen 250g,250g,"9,99",0,https://www.goflink.com//de-DE/shop/product/kaffeesaurus-rosterei-ethiopia-250g-arabica-filter-rostung-11012088/
Kaffeesaurus Rösterei Honduras OMNI-Röstung 250g,250g,"9,99",0,https://www.goflink.com//de-DE/shop/product/kaffeesaurus-rosterei-honduras-250g-espresso-rostung-11012089/
Kuchenliebe Espresso Ganze Bohne 1000g,1000g,"29,99",0,https://www.goflink.com//de-DE/shop/product/kuchenliebe-ganze-espressobohnen-1000g-11012591/
Kuchenliebe Espresso Ganze Bohne 250g,250g,"8,29",0,https://www.goflink.com//de-DE/shop/product/kuchenliebe-ganze-espressobohnen-250g-11012590/
Lavazza Caffè Crema Classico Ganze Bohne 1kg,1kg,"15,69",0,https://www.goflink.com//de-DE/shop/product/lavazza-caffe-crema-classico-ganze-bohne-1kg-11017382/
Lavazza Caffè Espresso 250g,250g,"5,59",0,https://www.goflink.com//de-DE/shop/product/lavazza-caffe-espresso-250g-11017385/
Lavazza Crema E Aroma Ganze Bohne 1kg,1kg,"15,69",0,https://www.goflink.com//de-DE/shop/product/lavazza-crema-e-aroma-1kg-11010552/
Lavazza Crema e Gusto 250g,250g,"4,49",0,https://www.goflink.com//de-DE/shop/product/lavazza-crema-e-gusto-250g-11017379/
Lavazza Espresso Barista Gran Crema Ganze Bohne 1kg,1kg,"17,99",0,https://www.goflink.com//de-DE/shop/product/lavazza-espresso-barista-gran-crema-1kg-11010554/
Lavazza Espresso Cremoso Ganze Bohne 1kg,1kg,"15,69",0,https://www.goflink.com//de-DE/shop/product/lavazza-espresso-cremoso-ganze-bohne-1kg-11017380/
Machwitz Kaffee Bio Extraklasse Ganze Bohne 500g,500g,"8,99",0,https://www.goflink.com//de-DE/shop/product/machwitz-kaffee-bio-extraklasse-ganze-bohne-500g-11017220/
Machwitz Kaffee Bio Extraklasse gemahlen 500g,500g,"8,99",0,https://www.goflink.com//de-DE/shop/product/machwitz-kaffee-bio-extraklasse-gemahlen-500g-11017222/
Machwitz Kaffee Espresso House Blend Ganze Bohne 500g,500g,"8,99",0,https://www.goflink.com//de-DE/shop/product/machwitz-kaffee-espresso-house-blend-ganze-bohne-500g-11017219/
Machwitz Kaffee Espresso Massimo Ganze Bohne 500g,500g,"9,99",0,https://www.goflink.com//de-DE/shop/product/machwitz-kaffee-espresso-massimo-ganze-bohne-500g-11017221/
Machwitz Kaffee Schümli Ganze Bohne 500g,500g,"8,99",0,https://www.goflink.com//de-DE/shop/product/machwitz-kaffee-schumli-ganze-bohne-500g-11017223/
Mahlgard Kaffee Wachgeküsst Ganze Bohne 250g,250g,"8,99",0,https://www.goflink.com//de-DE/shop/product/mahlgard-kaffee-wachgekusst-ganze-bohne-250g-11017288/
Mahlgrad Espresso Herzmassage Ganze Bohne 250g,250g,"8,99",0,https://www.goflink.com//de-DE/shop/product/mahlgrad-espresso-herzmassage-ganze-bohne-250g-11017285/
Mahlgrad Espresso Herzmassage Ganze Bohne 500g,500g,"14,99",0,https://www.goflink.com//de-DE/shop/product/mahlgrad-espresso-herzmassage-ganze-bohne-500g-11017286/
Mahlgrad Espresso Schlaflos Ganze Bohne 250g,250g,"8,99",0,https://www.goflink.com//de-DE/shop/product/mahlgrad-espresso-schlaflos-ganze-bohne-250g-11017287/
Mahlgrad Espresso Schlaflos Ganze Bohne 500g,500g,"14,99",0,https://www.goflink.com//de-DE/shop/product/mahlgrad-espresso-schlaflos-ganze-bohne-500g-11017290/
Mahlgrad Kaffee Meisterstück Ganze Bohne 250g,250g,"8,99",0,https://www.goflink.com//de-DE/shop/product/mahlgrad-kaffee-meisterstuck-ganze-bohne-250g-11017289/
Maldaner Coffee Anna Arabica Omniroast Ganze Bohne 250g,250g,"13,99",0,https://www.goflink.com//de-DE/shop/product/maldaner-coffee-anna-arabica-omniroast-ganze-bohne-250g-11016300/
Maldaner Coffee Elisabeth Café Crème Ganze Bohne 250g,250g,"7,99",0,https://www.goflink.com//de-DE/shop/product/maldaner-coffee-elisabeth-cafe-creme-ganze-bohne-250g-11012626/
Maldaner Coffee Elisabeth Café Crème Ganze Bohne 500g,500g,"14,50",0,https://www.goflink.com//de-DE/shop/product/maldaner-coffee-elisabeth-cafe-creme-ganze-bohne-500g-11012627/
Maldaner Coffee Florian Arabica Omniroast Ganze Bohne 250g,250g,"8,99",0,https://www.goflink.com//de-DE/shop/product/maldaner-coffee-florian-arabica-omniroast-ganze-bohne-250g-11016298/
Maldaner Coffee Franz Espresso Blend Ganze Bohne 250g,250g,"7,99",0,https://www.goflink.com//de-DE/shop/product/maldaner-coffee-franz-espresso-blend-ganze-bohne-250g-11012624/
Maldaner Coffee Franz Espresso Blend Ganze Bohne 500g,500g,"14,50",0,https://www.goflink.com//de-DE/shop/product/maldaner-coffee-franz-espresso-blend-ganze-bohne-500g-11012625/
Maldaner Coffee Franz Espresso Blend Gemahlen 250g,250g,"7,99",0,https://www.goflink.com//de-DE/shop/product/maldaner-coffee-franz-espresso-blend-gemahlen-250g-11016301/
Maldaner Coffee Hans-Georg Monsooned Malabar Ganze Bohne 250g,250g,"7,50",0,https://www.goflink.com//de-DE/shop/product/maldaner-coffee-hans-georg-monsooned-malabar-ganze-bohne-250g-11012618/
