productname;newprice;oldprice;link
Bavarian Sauce Company - Red Rub 125g;4,99;0;https://www.goflink.com//de-DE/shop/product/bavarian-sauce-company-red-rub-125g-11016769/
Bavarian Sauce Company - Rib Rub 95g;4,99;0;https://www.goflink.com//de-DE/shop/product/bavarian-sauce-company-rib-rub-95g-11016770/
Burger Liebe Aioli Sauce 300ml;2,99;0;https://www.goflink.com//de-DE/shop/product/burger-liebe-aioli-sauce-300ml-11017340/
Burger Liebe Klassik Burger Sauce 300ml;2,99;0;https://www.goflink.com//de-DE/shop/product/burger-liebe-klassik-burger-sauce-300ml-11017342/
Chovi Allioli 150g;2,59;0;https://www.goflink.com//de-DE/shop/product/chovi-allioli-150g-11016212/
Develey Curry Sauce 250ml;1,89;0;https://www.goflink.com//de-DE/shop/product/develey-curry-sauce-250ml-11017338/
Develey Süß-sauer-Sauce 250ml;1,89;0;https://www.goflink.com//de-DE/shop/product/develey-suss-sauer-sauce-250ml-11017337/
Geeta's Premium Mango Chutney 320g;2,99;0;https://www.goflink.com//de-DE/shop/product/geetas-erstklassiges-mango-chutney-320g-11017339/
Goose Garden - Frankfurter Grüne Soße 200g;4,99;0;https://www.goflink.com//de-DE/shop/product/goose-garden-frankfurter-grune-sosse-200g-11016757/
Heinz Barbecue Sauce 220ml;1,79;0;https://www.goflink.com//de-DE/shop/product/heinz-barbecue-sauce-220ml-11015448/
Heinz Sweet Chili 220ml;1,79;0;https://www.goflink.com//de-DE/shop/product/heinz-sweet-chilli-220ml-11012523/
Heinz Tomato Ketchup 500ml;2,99;0;https://www.goflink.com//de-DE/shop/product/heinz-tomato-ketchup-500ml-11010831/
Hellmann’s Real Mayonnaise 250ml;1,99;0;https://www.goflink.com//de-DE/shop/product/hellmanns-real-mayonnaise-250ml-11015449/
Hellmann’s Vegan Mayo 270g;2,89;0;https://www.goflink.com//de-DE/shop/product/hellmanns-vegan-mayo-270g-11015450/
Kühne Made for Veggies Knoblauchsauce mediterran vegan 235ml;1,79;0;https://www.goflink.com//de-DE/shop/product/kuhne-made-for-veggies-knoblauchsauce-mediterran-vegan-235ml-11017314/
Kühne Made for Veggies Teriyaki Sesam 235ml;1,79;0;https://www.goflink.com//de-DE/shop/product/kuhne-made-for-veggies-knoblauchsauce-teriyaki-sesam-235ml-11017312/
Löwensenf Extra 250ml;1,79;0;https://www.goflink.com//de-DE/shop/product/lowensenf-extra-250ml-11010834/
Löwensenf Mittelscharf Bio 250ml;1,79;0;https://www.goflink.com//de-DE/shop/product/lowensenf-mittelscharf-bio-250ml-11010832/
P&W Gurken Relish 225g;1,39;0;https://www.goflink.com//de-DE/shop/product/pandw-gurken-relish-225g-11017326/
REWE Beste Wahl Chiliflocken feurig scharf 26g;1,99;0;https://www.goflink.com//de-DE/shop/product/rewe-beste-wahl-chiliflocken-feurig-scha-11014443/
REWE Beste Wahl Knoblauch granuliert 52g im Streuer;1,89;0;https://www.goflink.com//de-DE/shop/product/rewe-beste-wahl-knoblauch-granuliert-52g-im-streuer-11016318/
REWE Feine Welt Fleur de Sel 130g;2,99;0;https://www.goflink.com//de-DE/shop/product/rewe-feine-welt-fleur-de-sel-130g-11015428/
REWE To Go Guacamole Mild 150g;2,49;0;https://www.goflink.com//de-DE/shop/product/rewe-guacamole-mild-150g-11013864/
The Vegan Saucery Cheezy Style Sauce 200g;3,49;0;https://www.goflink.com//de-DE/shop/product/the-vegan-saucery-cheezy-style-sauce-200g-11016763/
The Vegan Saucery Chilisauce 220g;2,99;0;https://www.goflink.com//de-DE/shop/product/the-vegan-saucery-chilisauce-220g-11016761/
The Vegan Saucery Mayosauce 200g;2,99;0;https://www.goflink.com//de-DE/shop/product/the-vegan-saucery-mayosauce-200g-11016762/
The Vegan Saucery Remoulade 200g;3,49;0;https://www.goflink.com//de-DE/shop/product/the-vegan-saucery-remoulade-200g-11016764/
Berlin's Zoom Fresh Kimchi 250g;5,99;0;https://www.goflink.com//de-DE/shop/product/zoom-fresh-kimchi-250g-11012655/
Brodowin Bio Mozzarella 125g;1,79;0;https://www.goflink.com//de-DE/shop/product/brodowin-bio-mozzarella-125g-11012331/
Campania Bio Büffelmozzarella 52% 125g;2,99;0;https://www.goflink.com//de-DE/shop/product/campania-bio-buffelmozzarella-52-152g-11016385/
Feinkost Dittmann Getrocknete Tomaten 340g;3,49;0;https://www.goflink.com//de-DE/shop/product/feinkost-dittmann-getrocknete-tomaten-340g-11017316/
Feinkost Dittmann Paprika geröstet 210g;2,49;0;https://www.goflink.com//de-DE/shop/product/feinkost-dittmann-paprika-gerostet-210g-11017317/
Feinkost Dittmann Pfefferonen mild 200g;2,39;0;https://www.goflink.com//de-DE/shop/product/feinkost-dittmann-pfefferonen-mild-200g-11017315/
Gaea Gemischte Oliven Basilikum 150g;2,89;0;https://www.goflink.com//de-DE/shop/product/gaea-gemischte-oliven-basilikum-150g-11017216/
Gaea Grüne Oliven Zitrone 150g;2,89;0;https://www.goflink.com//de-DE/shop/product/gaea-grune-oliven-zitrone-150g-11017215/
Galbani Mozzarella Mini 150g;1,99;0;https://www.goflink.com//de-DE/shop/product/galbani-mozzarella-mini-150g-11013474/
Hengstenberg Burger-Gurken 185g;1,89;0;https://www.goflink.com//de-DE/shop/product/hengstenberg-burger-gurken-185g-11017142/
Homann Feiner Pellkartoffelsalat 400g;2,29;0;https://www.goflink.com//de-DE/shop/product/homann-pellkartoffelsalat-400g-11013537/
Ibis BBQ Brötchen Tomate Basilikum 270g;1,99;0;https://www.goflink.com//de-DE/shop/product/ibis-bbq-brotchen-tomate-basilikum-270g-11017078/
Marca Italia Mozzarella di Bufala 125g;1,89;0;https://www.goflink.com//de-DE/shop/product/marca-italia-buffelmozzarella-11013178/
McCain 1-2-3 Frites Original 750g;1,99;0;https://www.goflink.com//de-DE/shop/product/mccain-1-2-3-frites-750g-11011046/
McCain Country Wedges Klassisch Pikant 600g;2,59;0;https://www.goflink.com//de-DE/shop/product/mccain-country-potatoes-classic-600g-11013002/
Meggle Knoblauch Baguette 160g;1,69;0;https://www.goflink.com//de-DE/shop/product/meggle-knoblauch-baguette-160g-11017011/
Meggle Kräuter-Baguette 160g;1,69;0;https://www.goflink.com//de-DE/shop/product/meggle-krauter-baguette-160g-11011863/
Meggle Kräuterbutter 5x20g;2,39;0;https://www.goflink.com//de-DE/shop/product/meggle-krauterbutter-5x20g-11013558/
Paolella Büffelmozzarella 125g;3,69;0;https://www.goflink.com//de-DE/shop/product/paolella-buffelmozzarella-125g-11014759/
Patros Feta Leicht 150g;2,49;0;https://www.goflink.com//de-DE/shop/product/patros-leicht-150g-11011890/
Patros Original Feta Würzig 45% Fett. i. Tr. 150g;2,49;0;https://www.goflink.com//de-DE/shop/product/patros-original-feta-wurzig-150g-11011261/
Popp Brotaufstrich Eiersalat 150g;1,69;0;https://www.goflink.com//de-DE/shop/product/popp-brotaufstrich-eiersalat-150g-11016314/
Popp Feiner Coleslaw-Salat 400g;1,99;0;https://www.goflink.com//de-DE/shop/product/popp-cole-slaw-salat-400g-11016315/
Popp Feinster Fleischalat 200g;1,89;0;https://www.goflink.com//de-DE/shop/product/popp-fein-metzgerfleischsalat-200g-11013534/
