productname;newprice;oldprice;link
Iglo Knoblauch-Duo 60g;0,99;0;https://www.goflink.com//de-DE/shop/product/iglo-knoblauch-duo-60g-11017163/
Iglo Petersilie 50g;0,99;0;https://www.goflink.com//de-DE/shop/product/iglo-petersilie-50g-11016028/
Iglo Zwiebel-Duo 70g;0,99;0;https://www.goflink.com//de-DE/shop/product/iglo-zwiebel-duo-70g-11015537/
Frosta Gemüsepfanne Asia Curry 480g;2,99;0;https://www.goflink.com//de-DE/shop/product/frosta-gemusepfanne-asia-curry-480g-11011004/
Frosta Gemüsepfanne Sommer Garten 480g;2,99;0;https://www.goflink.com//de-DE/shop/product/frosta-gemusepfanne-sommer-garten-480g-11017427/
Frosta Gemüsepfanne alla Toscana 480g;2,99;0;https://www.goflink.com//de-DE/shop/product/frosta-gemuse-pfanne-alla-toscana-480g-11015029/
Iglo Gemüse-Ideen Gemüse-Pilz-Pfanne 480g;2,89;0;https://www.goflink.com//de-DE/shop/product/iglo-gemuse-ideen-gemuse-pilz-pfanne-480g-11015031/
Iglo Gemüse-Ideen Italienisch 480g;2,79;0;https://www.goflink.com//de-DE/shop/product/iglo-gemuse-ideen-italienisch-480g-11017908/
Iglo Gemüse-Ideen Wok Mix Asia Art 480g;2,99;0;https://www.goflink.com//de-DE/shop/product/iglo-gemuse-ideen-wok-mix-asia-art-480g-11017426/
Iglo Green Cuisine Gemüsestäbchen 426g (15 Stück);2,99;0;https://www.goflink.com//de-DE/shop/product/iglo-green-cuisine-gemusestabchen-426g-15-stuck-11015032/
Iglo Rahm-Spinat 500g;1,79;0;https://www.goflink.com//de-DE/shop/product/iglo-rahm-spinat-minis-500g-11011060/
Iglo Rahmgemüse Königsgemüse 500g;2,89;0;https://www.goflink.com//de-DE/shop/product/iglo-rahmgemuse-konigsgemuse-500g-11015022/
Iglo Würz-Spinat mit Zwiebeln Vegan 500g;2,29;0;https://www.goflink.com//de-DE/shop/product/iglo-wurz-spinat-mit-zwiebeln-vegan-500g-11017425/
