productname;newprice;oldprice;link
Ben's Original Express Mediterran 250g;1,99;0;https://www.goflink.com//de-DE/shop/product/bens-original-express-mediterran-250g-11015441/
Ben's Original Natur-Reis im Beutel 10 Minuten 4x125g;2,29;0;https://www.goflink.com//de-DE/shop/product/bens-original-natur-reis-im-beutel-10-minuten-4x125g-11015486/
Ben's Original Original-Langkorn Reis im Beutel 10-Minuten 4x125g;2,29;0;https://www.goflink.com//de-DE/shop/product/bens-original-original-langkorn-reis-im-beutel-10-minuten-4x125g-11015485/
Ben‘s Original Express- Reis Basmati & Jasmin-Reis 250g;1,99;0;https://www.goflink.com//de-DE/shop/product/uncle-bens-basmatiandjasmin-reis-250g-11010782/
Ben‘s Original Express- Reis Basmati-Reis 250g;1,99;0;https://www.goflink.com//de-DE/shop/product/uncle-bens-express-reis-basmati-250g-11010781/
Ben‘s Original Express- Reis Milchreis Zimt  220g;1,99;0;https://www.goflink.com//de-DE/shop/product/uncle-bens-express-milchreis-zimt-220g-11010770/
Ben‘s Original Express- Reis Natur-Reis Mediterran 220g;1,99;0;https://www.goflink.com//de-DE/shop/product/uncle-bens-express-natur-reis-mediterran-220g-11010785/
Cau Tre Reispapier rund 22cm 280g;3,19;0;https://www.goflink.com//de-DE/shop/product/cau-tre-reispapier-rund-22cm-280g-11017720/
Davert Bio Jasmin-Reis Weiß 500g;2,99;0;https://www.goflink.com//de-DE/shop/product/davert-bio-jasmin-reis-weiss-500g-11015440/
Miyako Sushi Reis 500g;1,99;0;https://www.goflink.com//de-DE/shop/product/miyako-sushi-reis-500g-11015487/
Oryza Basmati&Wildreis 500g;2,99;0;https://www.goflink.com//de-DE/shop/product/oryza-basmatiandwildreis-500g-11010775/
Oryza Himalaya Basmati 500g;2,99;0;https://www.goflink.com//de-DE/shop/product/oryza-himalaya-basmati-500g-11010773/
Oryza Ideal-Reis Lose 500g;1,79;0;https://www.goflink.com//de-DE/shop/product/oryza-ideal-reis-lose-500g-11010771/
Oryza Milch-Reis Lose 500g;1,79;0;https://www.goflink.com//de-DE/shop/product/oryza-milch-reis-lose-500g-11010772/
Oryza Risotto Reis 500g;1,49;2,99;https://www.goflink.com//de-DE/shop/product/oryza-risotto-reis-500g-11010774/
Reishunger Bio Basmati Reis 400g;1,49;2,99;https://www.goflink.com//de-DE/shop/product/reishunger-bio-basmati-reis-400g-11016263/
Reishunger Bio Jasmin Reis 400g;0,90;2,99;https://www.goflink.com//de-DE/shop/product/reishunger-bio-jasmin-reis-400g-11016264/
Reishunger Bio Risotto Reis 400g;0,90;2,99;https://www.goflink.com//de-DE/shop/product/reishunger-bio-risotto-reis-400g-11016261/
Reishunger Bio Schwarzer Reis 400g;1,05;3,49;https://www.goflink.com//de-DE/shop/product/reishunger-bio-schwarzer-reis-400g-11016262/
Müller's Mühle Pardina Linsen 500g;0,69;2,29;https://www.goflink.com//de-DE/shop/product/mullers-muhle-pardina-linsen-500g-11011133/
Müller's Mühle Rote Linsen 500g;2,29;0;https://www.goflink.com//de-DE/shop/product/mullers-muhle-rote-linsen-500g-11011134/
Müller's Mühle Teller-Linsen 500g;2,19;0;https://www.goflink.com//de-DE/shop/product/mullers-muhle-teller-linsen-500g-11015444/
REWE Bio Bulgur 500g;1,99;0;https://www.goflink.com//de-DE/shop/product/rewe-bio-bulgur-500g-11015443/
REWE Bio Chia-Samen 300g;2,39;0;https://www.goflink.com//de-DE/shop/product/rewe-bio-chia-samen-300g-11013086/
REWE Bio Couscous 500g;1,19;0;https://www.goflink.com//de-DE/shop/product/rewe-bio-couscous-500g-11013123/
REWE Bio Quinoa Tricolore 400g;1,99;0;https://www.goflink.com//de-DE/shop/product/rewe-bio-quinoa-tricolore-400g-11013087/
Seeberger Leinsamen 250g;1,19;0;https://www.goflink.com//de-DE/shop/product/seeberger-leinsamen-250g-11017581/
Pfanni Kartoffel Püree 100% natürliche Zutaten 120g;1,69;0;https://www.goflink.com//de-DE/shop/product/pfanni-kartoffel-puree-100-naturliche-zutaten-120g-11015255/
Pfanni Mini-Knödel Kartoffel ca. 20 Knödel;0,69;2,29;https://www.goflink.com//de-DE/shop/product/pfanni-mini-knodel-kartoffel-ca-20-knodel-11015256/
Pfanni Mini-Knödel Semmel 330g;0,69;2,29;https://www.goflink.com//de-DE/shop/product/pfanni-mini-knodel-semmel-330g-11015257/
Barilla Bolognese (Fleisch) 400g;3,69;0;https://www.goflink.com//de-DE/shop/product/barilla-bolognese-fleisch-400g-11010852/
Barilla Pasta Sauce Arrabbiata 400g;2,59;0;https://www.goflink.com//de-DE/shop/product/barilla-pasta-sauce-arrabbiata-400g-11010848/
Barilla Pasta Sauce Basilico 400g;2,59;0;https://www.goflink.com//de-DE/shop/product/barilla-pasta-sauce-basilico-400g-11010849/
Barilla Pesto Genovese 190g;3,29;0;https://www.goflink.com//de-DE/shop/product/barilla-pesto-genovese-190g-11011142/
Barilla Pesto Ricotta E Noci 190g;3,29;0;https://www.goflink.com//de-DE/shop/product/barilla-pesto-siciliana-190g-11010847/
Barilla Pesto Rosso 200g;3,29;0;https://www.goflink.com//de-DE/shop/product/barilla-pesto-rosso-200g-11010846/
Barilla Ricotta 400g;3,69;0;https://www.goflink.com//de-DE/shop/product/barilla-ricotta-400g-11010851/
Bernbacher Nudelsauce Bolognaise 170 ml;1,49;0;https://www.goflink.com//de-DE/shop/product/bernbacher-nudelsauce-bolognaise-170-ml-11015755/
Don Antonio - Sugo alla Neapoletana - VEGAN 480 ml;4,99;0;https://www.goflink.com//de-DE/shop/product/don-antonio-sugo-alla-neapoletana-vegan-480-ml-11013633/
Don Antonio - Sugo di Pomodoro - VEGAN 480 ml;4,99;0;https://www.goflink.com//de-DE/shop/product/don-antonio-sugo-di-pomodoro-vegan-480-ml-11013635/
Käfer Sauce Bolognese 340g;7,95;0;https://www.goflink.com//de-DE/shop/product/kafer-sauce-bolognese-340g-11012770/
La Gallinara - Pesto Genovese - VEGAN 130g;4,69;0;https://www.goflink.com//de-DE/shop/product/la-gallinara-pesto-genovese-vegan-130g-11013626/
La Gallinara - Pesto Rosso - VEGAN 130g;4,69;0;https://www.goflink.com//de-DE/shop/product/la-gallinara-pesto-rosso-vegan-130g-11013627/
Marziale Pesto alla Genovese 100g;2,89;0;https://www.goflink.com//de-DE/shop/product/marziale-pesto-alla-genovese-100g-11015220/
Marziale Pesto alla Siciliana 100g;2,89;0;https://www.goflink.com//de-DE/shop/product/marziale-pesto-alla-siciliana-100g-11015221/
