productname,size,newprice,oldprice,link
Schamong Espresso Ouro Preto gemahlen 250g,250g,"8,99",0,https://www.goflink.com//de-DE/shop/product/schamong-espresso-ouro-preto-gemahlen-250g-11016241/
Schamong Kaffeeblend Agile ganze Bohnen 250g,250g,"8,99",0,https://www.goflink.com//de-DE/shop/product/schamong-kaffeeblend-agile-ganze-bohnen-250g-11016240/
Schamong Kaffeeblend Agile gemahlen 250g,250g,"8,99",0,https://www.goflink.com//de-DE/shop/product/schamong-kaffeeblend-agile-gemahlen-250g-11016239/
Schamong entkoffinierter Filterkaffee ganze Bohne 250g,250g,"8,99",0,https://www.goflink.com//de-DE/shop/product/schamong-entkoffinierter-filterkaffee-ganze-bohne-250g-11016227/
Schvarz BER Filterkaffee gemahlen (100% Arabica) 1000g,1000g,"32,49",0,https://www.goflink.com//de-DE/shop/product/Schvarz-BER-Filterkaffee-gemahlen-1kg-11012047/
Schvarz DUS Filterkaffee (100% Arabica) Gemahlen 250g,250g,"8,99",0,https://www.goflink.com//de-DE/shop/product/schvarz-BER-filterkaffee-gemahlen-250g-11012048/
Schvarz Kaffee Espresso FLR  (70% Arabica / 30% Canephora) Ganze Bohne 1000g,1000g,"32,49",0,https://www.goflink.com//de-DE/shop/product/schvarz-kaffee-espresso-1-kg-11012043/
Schvarz Kaffee Espresso FLR (70% Arabica und 30% Canephora) Ganze Bohne 250g,250g,"8,99",0,https://www.goflink.com//de-DE/shop/product/schvarz-kaffee-espresso-250g-11012044/
Schvarz Kaffee Espresso und Kaffee Creme LAX (100% Arabica) Ganze Bohne 1000g,1000g,"32,49",0,https://www.goflink.com//de-DE/shop/product/schvarz-kaffee-espresso-und-kaffee-creme-1kg-11012045/
Schvarz Kaffee Espresso und Kaffee Creme LAX (100% Arabica) Ganze Bohne 250g,250g,"8,99",0,https://www.goflink.com//de-DE/shop/product/schvarz-kaffee-espresso-und-kaffee-creme-250g-11012046/
Speicherstadt Kaffeerösterei  Il Gusto Bio Espresso Ganze Bohne 250g,250g,"7,99",0,https://www.goflink.com//de-DE/shop/product/speicherstadt-kaffeerosterei-il-gusto-bio-espresso-ganze-bohne-250g-11016835/
Speicherstadt Kaffeerösterei Forte Espresso Ganze Bohne 250g,250g,"6,99",0,https://www.goflink.com//de-DE/shop/product/speicherstadt-kaffeerosterei-forte-espresso-ganze-bohne-250g-11016839/
Speicherstadt Kaffeerösterei Forte Espresso Gemahlen 250g,250g,"6,99",0,https://www.goflink.com//de-DE/shop/product/speicherstadt-kaffeerosterei-forte-espresso-gemahlen-250g-11016837/
Speicherstadt Kaffeerösterei Hamburger Hafen Bio Kaffeemischung Gemahlen 250g,250g,"8,49",0,https://www.goflink.com//de-DE/shop/product/speicherstadt-kaffeerosterei-hamburger-hafen-bio-kaffeemischung-gemahlen-250g-11016838/
Speicherstadt Kaffeerösterei Schümli Ganze Bohne 250g,250g,"7,99",0,https://www.goflink.com//de-DE/shop/product/speicherstadt-kaffeerosterei-schumli-ganze-bohne-250g-11016836/
illy Espresso Classico Gemahlen 250g,250g,"9,19",0,https://www.goflink.com//de-DE/shop/product/illy-espresso-100-arabica-gemahlen-normale-rostung-250g-11011948/
jura 2-Phasen Entkalkungstabletten 3 x 3 Stück,Stück,"13,59",0,https://www.goflink.com//de-DE/shop/product/jura-2-phasen-entkalkungstabletten-3-x-3-stuck-11014283/
jura 3-Phasen Reinigungstabletten 6 Stück,Stück,"9,99",0,https://www.goflink.com//de-DE/shop/product/jura-3-phasen-reinigungstabletten-6-stuck-11014284/
jura CLARIS Blue Wasserfilter,Wasserfilter,"8,69","14,69",https://www.goflink.com//de-DE/shop/product/jura-claris-blue-wasserfilter-11014281/
jura CLARIS White Wasserfilter,Wasserfilter,"8,69","14,69",https://www.goflink.com//de-DE/shop/product/jura-claris-white-wasserfilter-11014282/
Jacobs Espresso Intenso 20 Kapseln,Kapseln,"4,49",0,https://www.goflink.com//de-DE/shop/product/jacobs-kapseln-espresso-intenso-20x5g-11010566/
Jacobs Espresso Ristretto 20 Kapseln,Kapseln,"4,49",0,https://www.goflink.com//de-DE/shop/product/jacobs-kapseln-espresso-ristretto-20x5g-11010567/
Jacobs Lungo Classic 10 Kapseln,Kapseln,"0,78","2,59",https://www.goflink.com//de-DE/shop/product/jacobs-kapseln-lungo-classic10x5-2g-11010564/
Jacobs Lungo Intenso 10 Kapseln,Kapseln,"0,78","2,59",https://www.goflink.com//de-DE/shop/product/jacobs-kapseln-lungo-intenso-10x5-2g-11010565/
Lavazza Espresso eco caps 10 Kapseln,Kapseln,"2,99",0,https://www.goflink.com//de-DE/shop/product/lavazza-espresso-eco-caps-53g-10-kapseln-11014517/
Lavazza Lungo Intenso eco caps 10 Kapseln,Kapseln,"2,99",0,https://www.goflink.com//de-DE/shop/product/lavazza-lungo-intenso-eco-caps-53g-10-kapseln-11014516/
My Coffee Cup Bio Espresso Fortissimo 10 Kapseln,Kapseln,"1,05","3,49",https://www.goflink.com//de-DE/shop/product/my-coffee-cup-bio-espresso-fortissimo-10-kapseln-11014569/
My Coffee Cup Bio Kaffee Lungo Bellissimo 10 Kapseln,Kapseln,"1,05","3,49",https://www.goflink.com//de-DE/shop/product/my-coffee-cup-bio-kaffee-lungo-bellissimo-10-kapseln-11014570/
My Coffee Cup Bio Kaffee Lungo Caffè Crema 10 Kapseln,Kapseln,"1,05","3,49",https://www.goflink.com//de-DE/shop/product/my-coffee-cup-bio-kaffee-lungo-caffe-crema-10-kapseln-11014568/
Starbucks Nespresso Caffe Verona 10 Kapseln,Kapseln,"3,99",0,https://www.goflink.com//de-DE/shop/product/starbucks-nespresso-caffe-verona-10x5-5g-11010559/
Starbucks Nespresso Colombia 10 Kapseln,Kapseln,"3,99",0,https://www.goflink.com//de-DE/shop/product/starbucks-nespresso-colombia-10x5g-11010562/
Starbucks Nespresso Decaf Espresso 10 Kapseln,Kapseln,"3,99",0,https://www.goflink.com//de-DE/shop/product/starbucks-nespresso-decaf-espresso-10x5-7g-11010560/
Starbucks Nespresso Espresso Roast 10 Kapseln,Kapseln,"3,99",0,https://www.goflink.com//de-DE/shop/product/starbucks-nespresso-espresso-roast-10x5-7g-11010563/
Starbucks Nespresso House Blend  10 Stk.,Stk.,"3,99",0,https://www.goflink.com//de-DE/shop/product/starbucks-nespresso-house-blend-10x5-7g-11010561/
Starbucks Pike Place Roast by Nespresso 10 Kapseln,Kapseln,"3,99",0,https://www.goflink.com//de-DE/shop/product/starbucks-pike-place-roast-by-nespresso-11012451/
Tassimo Cafe Crema Classico XL,XL,"5,99",0,https://www.goflink.com//de-DE/shop/product/tassimo-cafe-crema-classico-xl-11017381/
Tassimo Jacobs Krönung XL,XL,"5,99",0,https://www.goflink.com//de-DE/shop/product/tassimo-jacobs-kronung-xl-11017384/
Tassimo Latte Macchiato Classico 8 Kapseln,Kapseln,"4,99",0,https://www.goflink.com//de-DE/shop/product/tassimo-latte-macchiato-class-8-kapseln-11012447/
BOTEANICALS No. 3 Bio grüne Minze-Rosmarin-Zitronenschale 80g,80g,"6,30","20,99",https://www.goflink.com//de-DE/shop/product/boteanicals-no-3-grune-minze-rosmarin-zitronenschale-80g-11016353/
BOTEANICALS No. 53 Bio Grüntee Sencha-Kurkuma-Maracuja 100g,100g,"6,30","20,99",https://www.goflink.com//de-DE/shop/product/boteanicals-no-53-gruntee-sencha-kurkuma-maracuja-100g-11016354/
BOTEANICALS No. 63 Bio Kamille-Lavendel-Bourbon Vanille 50g,50g,"6,30","20,99",https://www.goflink.com//de-DE/shop/product/boteanicals-no-63-kamille-lavendel-bourbon-vanille-50g-11016352/
Bad Heilbrunner Husten- & Bronchialtee 8 Beutel,Beutel,"1,39",0,https://www.goflink.com//de-DE/shop/product/bad-heilbrunner-husten-and-bronchialtee-8-beutel-11016125/
Bad Heilbrunner Magen- & Darmtee 8 Beutel,Beutel,"1,39",0,https://www.goflink.com//de-DE/shop/product/bad-heilbrunner-magen-and-darmtee-8-beutel-11016130/
Bad Heilbrunner Nieren- & Blasentee 15 Beutel,Beutel,"2,09","2,99",https://www.goflink.com//de-DE/shop/product/bad-heilbrunner-nieren-and-blasentee-15-beutel-11016132/
Cupper Bio Tee Be Happy 20 Beutel,Beutel,"2,99",0,https://www.goflink.com//de-DE/shop/product/cupper-bio-tee-be-happy-20-beutel-11014556/
Cupper Bio Tee Cranberry & Rasberry 20 Beutel,Beutel,"2,99",0,https://www.goflink.com//de-DE/shop/product/cupper-bio-tee-cranberry-and-rasberry-20-beutel-11014557/
Cupper Bio Tee Little Dreamer 20 Beutel,Beutel,"2,99",0,https://www.goflink.com//de-DE/shop/product/cupper-bio-tee-little-dreamer-20-beutel-11016924/
Cupper Bio Tee Skinni Vanilli 20 Beutel,Beutel,"2,99",0,https://www.goflink.com//de-DE/shop/product/cupper-bio-tee-skinni-vanilli-11015515/
Cupper Bio Tee Süßholz Minze 20 Beutel,Beutel,"2,99",0,https://www.goflink.com//de-DE/shop/product/cupper-bio-tee-sussholz-minze-20-beutel-11014565/
Cupper Bio Tee Wonderful Morning 20 Beutel,Beutel,"0,90","2,99",https://www.goflink.com//de-DE/shop/product/cupper-bio-tee-wonderful-morning-20-beutel-11014566/
Cupper Bio Tee Zen Balance 20 Beutel,Beutel,"2,99",0,https://www.goflink.com//de-DE/shop/product/cupper-bio-tee-zen-balance-20-beutel-11014567/
Cupper Lovely Selection 24 Beutel,Beutel,"1,20","3,99",https://www.goflink.com//de-DE/shop/product/cupper-lovely-selection-11015661/
Kusmi Bio Grüner Tee Minze 100g Dose,Dose,"14,09",0,https://www.goflink.com//de-DE/shop/product/kusmi-bio-gruner-tee-minze-100g-dose-11016812/
Kusmi Bio Tee Anastasia 100g Dose,Dose,"15,09",0,https://www.goflink.com//de-DE/shop/product/kusmi-bio-tee-anastasia-100g-dose-11016808/
Kusmi Bio Tee AquaSummer 100g Dose,Dose,"16,19",0,https://www.goflink.com//de-DE/shop/product/kusmi-bio-tee-aquasummer-100g-dose-11016813/
Kusmi Bio Tee Expure Addict 100g Dose,Dose,"16,99",0,https://www.goflink.com//de-DE/shop/product/kusmi-bio-tee-expure-addict-100g-dose-11016811/
Melitta Cilia Teefilter 100 Stk.,Stk.,"2,99",0,https://www.goflink.com//de-DE/shop/product/melita-cilia-filter-100er-11010666/
Meßmer Feinster Darjeeling lose 150g,150g,"1,65","5,49",https://www.goflink.com//de-DE/shop/product/messmer-feinster-darjeeling-lose-150g-11014158/
Meßmer Feinster Earl Grey lose 150g,150g,"1,38","4,59",https://www.goflink.com//de-DE/shop/product/messmer-feinster-earl-grey-lose-150g-11014159/
Meßmer Feinster Grüner Tee lose 150g,150g,"1,38","4,59",https://www.goflink.com//de-DE/shop/product/messmer-feinster-gruner-tee-lose-150g-11014157/
Pukka Bio Peace Kräutertee 20 Beutel,Beutel,"3,99",0,https://www.goflink.com//de-DE/shop/product/pukka-bio-peace-krautertee-20-beutel-11014560/
Pukka Bio Tee Drei Ingwer 20 Beutel,Beutel,"3,99",0,https://www.goflink.com//de-DE/shop/product/pukka-bio-tee-drei-ingwer-20-beutel-11014558/
Pukka Bio Tee Drei Mint 20 Beutel,Beutel,"3,99",0,https://www.goflink.com//de-DE/shop/product/pukka-bio-tee-drei-mint-20-beutel-11014559/
Pukka Bio Tee Feel Fresh 20 Beutel,Beutel,"1,20","3,99",https://www.goflink.com//de-DE/shop/product/pukka-bio-tee-feel-fresh-20-beutel-11014561/
Pukka Bio Tee Klar 20 Beutel,Beutel,"3,99",0,https://www.goflink.com//de-DE/shop/product/pukka-bio-tee-klar-20-beutel-11014562/
Pukka Bio Tee Matcha Green 20 Beutel,Beutel,"3,99",0,https://www.goflink.com//de-DE/shop/product/pukka-bio-tee-matcha-green-20-beutel-11014563/
Pukka Bio Tee Night Time 20 Beutel,Beutel,"3,99",0,https://www.goflink.com//de-DE/shop/product/pukka-bio-tee-night-time-20-beutel-11014564/
Pukka Goldener Kurkuma Tee 20 Beutel,Beutel,"3,99",0,https://www.goflink.com//de-DE/shop/product/pukka-goldener-kurkuma-tee-20-beutel-11015664/
Rewe Bio Tee Fenchel-Anis-Kümmel 20 Beutel,Beutel,"1,49",0,https://www.goflink.com//de-DE/shop/product/rewe-bio-tee-fenchel-anis-kummel-20-beutel-11016806/
Rewe Bio Tee Kamille 20 Beutel,Beutel,"1,49",0,https://www.goflink.com//de-DE/shop/product/rewe-bio-tee-kamille-20-beutel-11016810/
Rewe Bio Tee Pfefferminz 20 Beutel,Beutel,"1,49",0,https://www.goflink.com//de-DE/shop/product/rewe-bio-tee-pfefferminz-20-beutel-11016807/
Stick&Lembke Matcha Tee lose,lose,"2,83","9,45",https://www.goflink.com//de-DE/shop/product/stickandlembke-matcha-tee-lose-11015247/
Teekanne Bio Grüner Tee 18 Beutel,Beutel,"2,39",0,https://www.goflink.com//de-DE/shop/product/teekanne-bio-gruner-tee-18-beutel-11016809/
Teekanne Bio Tee Earl Grey 20 Beutel,Beutel,"1,99",0,https://www.goflink.com//de-DE/shop/product/teekanne-bio-tee-earl-grey-20-beutel-11016814/
Teekanne Harmonie für Körper und Seele Magenfein 20 Beutel,Beutel,"2,89",0,https://www.goflink.com//de-DE/shop/product/teekanne-harmonie-fur-korper-und-seele-magenfein-11015519/
Teekanne Innere Ruhe 20 Beutel,Beutel,"2,89",0,https://www.goflink.com//de-DE/shop/product/teekanne-innere-ruhe-11015520/
Teekanne Italienische Limone 20 Beutel,Beutel,"1,99",0,https://www.goflink.com//de-DE/shop/product/teekanne-italienische-limone-11015516/
Teekanne Mediterraner Pfirsich 20 Beutel,Beutel,"1,99",0,https://www.goflink.com//de-DE/shop/product/teekanne-mediterraner-pfirsich-11015517/
Teekanne Spanische Orange 20 Beutel,Beutel,"1,99",0,https://www.goflink.com//de-DE/shop/product/teekanne-spanische-orange-11015518/
Yogi Tea Abend-Tee Bio 17 Beutel,Beutel,"2,99",0,https://www.goflink.com//de-DE/shop/product/yogi-tea-abend-tee-bio-30-6g-17-beutel-11013073/
Yogi Tea Bio Basische Kräuter 17 Beutel,Beutel,"2,99",0,https://www.goflink.com//de-DE/shop/product/yogi-tea-bio-basische-krauter-35-7g-17-beutel-11013072/
Yogi Tea Bio Frauen Power Teemischung 17 Beutel,Beutel,"2,99",0,https://www.goflink.com//de-DE/shop/product/yogi-tea-bio-frauen-power-teemischung-30-6g-17-beutel-11013075/
Yogi Tea Bio Halswärmer Teemischung 17 Beutel,Beutel,"2,99",0,https://www.goflink.com//de-DE/shop/product/yogi-tea-bio-halswarmer-teemischung-30-6g-17-beutel-11013074/
Yogi Tea Ingwer-Zitrone Bio 17 Beutel,Beutel,"2,99",0,https://www.goflink.com//de-DE/shop/product/yogi-tea-ingwer-zitrone-bio-30-6g-17-beutel-11013076/
Yogi Tea Sweet Chai 17 Beutel,Beutel,"2,99",0,https://www.goflink.com//de-DE/shop/product/yogi-tea-sweet-chai-17x2g-11012547/
Café Intención ecológico 36 Pads,Pads,"4,99",0,https://www.goflink.com//de-DE/shop/product/jj-darboven-cafe-intencion-aromatico-36-kaffeepads-11012442/
Senseo Caffe Crema 16 Pads,Pads,"2,99",0,https://www.goflink.com//de-DE/shop/product/senseo-caffe-crema-16-pads-111g-11010569/
Senseo Kaffeepads Classic 16 Pads,Pads,"2,99",0,https://www.goflink.com//de-DE/shop/product/senseo-kaffeepads-classic-16-pads-11012443/
Senseo Kaffeepads Guten Morgen 10 Pads,Pads,"1,49","2,99",https://www.goflink.com//de-DE/shop/product/senseo-kaffeepads-guten-morgen-10-pads-11012446/
Senseo Kaffeepads Mild 16 Pads,Pads,"0,90","2,99",https://www.goflink.com//de-DE/shop/product/senseo-kaffeepads-mild-16-pads-11012444/
Senseo Kaffeepads Strong 16 Pads,Pads,"2,99",0,https://www.goflink.com//de-DE/shop/product/senseo-kaffeepads-strong-16-pads-11012445/
Bazzar Cacao 500g,500g,"8,49",0,https://www.goflink.com//de-DE/shop/product/bazzar-cacao-500g-11015166/
CaoNica Trinkkakao Pulver 200g,200g,"5,99",0,https://www.goflink.com//de-DE/shop/product/caonica-trinkkakao-pulver-200g-11015743/
Chocomel Kakaodrink 1l,1l,"1,89",0,https://www.goflink.com//de-DE/shop/product/chocomel-kakaodrink-1l-11013465/
Elimba Bio Kakao-Kugel Classic 1er 50g,50g,"2,09","2,99",https://www.goflink.com//de-DE/shop/product/elimba-bio-kakao-kugel-classic-1er-50g-11015772/
Elimba Bio Kakao-Kugel Intense 1er 50g,50g,"2,09","2,99",https://www.goflink.com//de-DE/shop/product/elimba-bio-kakao-kugel-intense-1er-50g-11015773/
Elimba Bio Kakao-Kugel Orange-Kurkuma 1er 50g,50g,"2,09","2,99",https://www.goflink.com//de-DE/shop/product/elimba-bio-kakao-kugel-orange-kurkuma-1er-50g-11015774/
K+M Kaffee Kakaopulver 32.5% 200g,200g,"5,99",0,https://www.goflink.com//de-DE/shop/product/k-m-kaffee-kakaopulver-32-5-200-g-11012586/
Kaba Kakao 500g,500g,"2,29",0,https://www.goflink.com//de-DE/shop/product/kaba-kakao-500g-11017378/
Müllermilch Schoko 400ml,400ml,"1,29",0,https://www.goflink.com//de-DE/shop/product/mullermilch-schoko-400ml-11010197/
Nesquik 30% Zuckerreduziert 450g,450g,"2,59",0,https://www.goflink.com//de-DE/shop/product/nesquik-30-zuckerreduziert-450g-11010558/
Nesquik 900g,900g,"4,99",0,https://www.goflink.com//de-DE/shop/product/nesquik-900g-11010557/
Rewe Bio Trinkkakao 400g,400g,"2,99",0,https://www.goflink.com//de-DE/shop/product/rewe-bio-trinkkakao-400g-11015152/
Vly Kakaodrink 400 ml,ml,"1,99",0,https://www.goflink.com//de-DE/shop/product/vly-kakaodrink-400-ml-11015263/
koawach Pur Bio 100g,100g,"3,99",0,https://www.goflink.com//de-DE/shop/product/koawach-pur-bio-100g-11015662/
koawach Vanille Bio 100g,100g,"3,99",0,https://www.goflink.com//de-DE/shop/product/koawach-vanille-bio-100g-11015663/
Alpro Soyadessert Dunkle Schoko 4x125g,4x125g,"1,99",0,https://www.goflink.com//de-DE/shop/product/alpro-soyadessert-dunkle-schoko-4x125g-11013467/
BROUSINS Mousse au Chocolat mit schokolatisierter Physalis 210g,210g,"5,79",0,https://www.goflink.com//de-DE/shop/product/brousins-mousse-au-chocolat-mit-schokolatisierter-physalis-210g-11016066/
BROUSINS Vanillecreme mit Salzkaramell 210g,210g,"5,79",0,https://www.goflink.com//de-DE/shop/product/brousins-vanillecreme-mit-salzkaramell-210g-11016065/
Bonta Diva Tiramisu 2x90g,2x90g,"0,69","2,29",https://www.goflink.com//de-DE/shop/product/bonta-diva-tiramisu-2x90g-11014780/
Cookie Business Cookiedough Double Choc Vegan 92g,92g,"2,59",0,https://www.goflink.com//de-DE/shop/product/cookie-business-cookiedough-classic-vegan-92g-11016171/
Dr. Oetker Bourbon-Vanillesoße 250ml,250ml,"1,39",0,https://www.goflink.com//de-DE/shop/product/dr-oetker-bourbon-vanillesosse-250ml-11013036/
Dr. Oetker Rote Grütze 500g,500g,"2,59",0,https://www.goflink.com//de-DE/shop/product/dr-oetker-rote-grutze-500g-11013037/
Dr.Oetker High Protein Pudding Grieß 400g,400g,"2,39",0,https://www.goflink.com//de-DE/shop/product/dr-oetker-high-protein-pudding-griess-400g-11010512/
Dr.Oetker High Protein Pudding Schokolade 400g,400g,"2,39",0,https://www.goflink.com//de-DE/shop/product/dr-oetker-high-protein-pudding-schokolade-400g-11010510/
Dr.Oetker High Protein Pudding Vanille 400g,400g,"2,39",0,https://www.goflink.com//de-DE/shop/product/dr-oetker-high-protein-pudding-vanille-400g-11010511/
Ehrmann Grand Dessert Schoko 190g,190g,"0,99",0,https://www.goflink.com//de-DE/shop/product/ehrmann-grand-dessert-schoko-190g-11013469/
Ehrmann High Protein Mousse Choco 200g,200g,"1,89",0,https://www.goflink.com//de-DE/shop/product/ehrmann-high-protein-mousse-choco-200g-11015898/
Ehrmann High Protein Mousse Vanille 200g,200g,"1,89",0,https://www.goflink.com//de-DE/shop/product/ehrmann-high-protein-mousse-vanille-200g-11015899/
Ehrmann Protein Chocolate Pudding 200g,200g,"1,49",0,https://www.goflink.com//de-DE/shop/product/ehrmann-protein-chocolate-pudding-200g-11010530/
Ehrmann Protein Vanilla Pudding 200g,200g,"1,49",0,https://www.goflink.com//de-DE/shop/product/ehrmann-protein-vanilla-pudding-200g-11010531/
Exquisa Käsekuchen Snack 70g,70g,"0,99",0,https://www.goflink.com//de-DE/shop/product/exquisa-kasekuchen-snack-70g-11017612/
Feine Welt Crème Brûlée Milchdessert 100g,100g,"1,19",0,https://www.goflink.com//de-DE/shop/product/feine-welt-creme-brulee-milchdessert-100g-11014988/
Ferrero Milchschnitte 5x28g,5x28g,"1,59",0,https://www.goflink.com//de-DE/shop/product/ferrero-milchschnitte-5x28g-11010507/
Gü Cappuccino Cheesecake 2x80g,2x80g,"3,89",0,https://www.goflink.com//de-DE/shop/product/gu-cappuccino-cheesecake-2x80g-11013580/
Gü Cheesecake New York 2x80g,2x80g,"3,89",0,https://www.goflink.com//de-DE/shop/product/gu-cheesecake-new-york-2x80g-11013579/
Gü Doppel Schoko Vanille 2x82g,2x82g,"3,89",0,https://www.goflink.com//de-DE/shop/product/gu-doppel-schoko-vanille-2x82g-11016325/
Gü Free From Schoko Vanille Cheesecake 2x82g,2x82g,"3,99",0,https://www.goflink.com//de-DE/shop/product/gu-free-from-schoko-vanille-cheesecake-2x82g-11015133/
Gü Free From Zitronen Cheesecake 2x92g,2x92g,"3,99",0,https://www.goflink.com//de-DE/shop/product/gu-free-from-zitronen-cheesecake-2x92g-11015132/
Gü Karamel Schoko Cheesecake 2x91.5g,"2x91,5g","3,89",0,https://www.goflink.com//de-DE/shop/product/gu-karamel-schoko-cheesecake-2x91-5g-11015131/
Gü Salted Caramel Cheesecake 2x92g,2x92g,"3,89",0,https://www.goflink.com//de-DE/shop/product/gu-salted-caramel-cheesecake-2x92g-11015130/
Gü Schoko Vanille Cheesecake 2x78g,2x78g,"3,89",0,https://www.goflink.com//de-DE/shop/product/gu-schoko-vanille-cheesecake-2x78g-11015129/
Gü Schokoladensoufflé 2x60g,2x60g,"3,89",0,https://www.goflink.com//de-DE/shop/product/gu-schokoladensouffle-2x60g-11015128/
Landliebe Grießpudding Traditionell 150g,150g,"0,99",0,https://www.goflink.com//de-DE/shop/product/landliebe-griesspudding-traditionell-150g-11013501/
Landliebe Grießpudding Zimt 150g,150g,"0,99",0,https://www.goflink.com//de-DE/shop/product/landliebe-griesspudding-zimt-150g-11013500/
Landliebe Sahnepudding Schoko 150g,150g,"0,99",0,https://www.goflink.com//de-DE/shop/product/landliebe-sahnepudding-schoko-150g-11013502/
Landliebe Sahnepudding Vanille 150g,150g,"0,99",0,https://www.goflink.com//de-DE/shop/product/landliebe-sahnepudding-vanille-150g-11013503/
Marziale Trancetto Roll Tiramisù 180g,180g,"3,99",0,https://www.goflink.com//de-DE/shop/product/marziale-trancetto-roll-tiramisu-180g-11017271/
Müller Knusper Joghurt Schoko Balls 150g,150g,"0,79",0,https://www.goflink.com//de-DE/shop/product/muller-knusper-joghurt-schoko-balls-150g-11014237/
Müller Milchreis High Protein Klassik 180g,180g,"0,89",0,https://www.goflink.com//de-DE/shop/product/muller-milchreis-high-protein-klassik-200g-11012062/
Nesquick Snack Kakao 8x26g,8x26g,"1,99",0,https://www.goflink.com//de-DE/shop/product/nesquick-snack-kakao-8x26g-11017622/
REWE To Go Frühstücksmüsli Schoko-Kirsch 285g,285g,"1,99",0,https://www.goflink.com//de-DE/shop/product/rewe-to-go-musli-kirsch-schoko-28-11014778/
Zott Monte 4x100g,4x100g,"2,59",0,https://www.goflink.com//de-DE/shop/product/zott-monte-4x100g-11016111/
Zum Dorfkrug Schokoladen-Pudding 375g,375g,"2,39",0,https://www.goflink.com//de-DE/shop/product/zum-dorfkrug-schokoladen-pudding-375g-11011856/
Zum Dorfkrug Vanille-Pudding 375g,375g,"2,39",0,https://www.goflink.com//de-DE/shop/product/zum-dorfkrug-vanille-pudding-375g-11011857/
kinder Choco Fresh 5er Pack,Pack,"1,69",0,https://www.goflink.com//de-DE/shop/product/ferrero-kinder-choco-fresh-11014595/
kinder Maxi King 3er 3x25g,3x25g,"1,49",0,https://www.goflink.com//de-DE/shop/product/ferrero-kinder-maxi-3er-3x25g-11013525/
kinder Milchschnitte 10x28g,10x28g,"2,39",0,https://www.goflink.com//de-DE/shop/product/kinder-milchschnitte-10x28g-11017618/
kinder Pingui 4x30g,4x30g,"1,59",0,https://www.goflink.com//de-DE/shop/product/ferrero-kinder-pingui-4x30g-11010508/
kinder Pingui 8x30g,8x30g,"2,39",0,https://www.goflink.com//de-DE/shop/product/kinder-pingui-8x30g-11017620/
kinder Pingui Tropical 4x30g,4x30g,"1,59",0,https://www.goflink.com//de-DE/shop/product/kinder-pingui-tropical-4x30g-11017623/
Andechser Natur Bio Joghurt 3.8% Fett. 100g,100g,"0,39",0,https://www.goflink.com//de-DE/shop/product/andechser-bio-joghurt-mild-3-8-100g-11010533/
Andechser Natur Bio Joghurt Himbeere 3.7% Fett. 100g,100g,"0,69",0,https://www.goflink.com//de-DE/shop/product/andechser-bio-joghurt-himbeere-3-7-100g-11010535/
Andechser Natur Bio Joghurt Vanille 3.7% Fett. 100g,100g,"0,69",0,https://www.goflink.com//de-DE/shop/product/andechser-bio-joghurt-vanille-3-7-100g-11010534/
Arla Laktosefreier Joghurt Griechischer Art 400g,400g,"1,99",0,https://www.goflink.com//de-DE/shop/product/arla-laktosefreier-joghurt-griechischer-art-400g-11017994/
Arla Laktosefreier Skyr Natur 400g,400g,"1,99",0,https://www.goflink.com//de-DE/shop/product/arla-laktosefreier-skyr-natur-400g-11017995/
Arla Skyr Erdbeere 450g,450g,"1,79",0,https://www.goflink.com//de-DE/shop/product/arla-skyr-erdbeer-450g-11011210/
Arla Skyr Himbeere-Cranberry 450g,450g,"1,79",0,https://www.goflink.com//de-DE/shop/product/arla-skyr-himbeere-cranberry-450g-11013136/
Arla Skyr Natur 450g,450g,"1,79",0,https://www.goflink.com//de-DE/shop/product/arla-skyr-natur-450g-11011208/
Arla Skyr Natur Cremig 400g,400g,"1,79",0,https://www.goflink.com//de-DE/shop/product/arla-skyr-natur-cremig-400g-11017956/
Arla Skyr Vanille 450g,450g,"1,79",0,https://www.goflink.com//de-DE/shop/product/arla-skyr-vanille-450g-11011209/
Bauer Fruchtjoghurt Erdbeere 250g,250g,"0,79",0,https://www.goflink.com//de-DE/shop/product/bauer-fruchtjoghurt-erdbeere-250g-11016117/
Bauer Fruchtjoghurt Heidelbeere 250g,250g,"0,79",0,https://www.goflink.com//de-DE/shop/product/bauer-fruchtjoghurt-heidelbeere-250g-11016118/
Bauer Fruchtjoghurt Himbeere 250g,250g,"0,79",0,https://www.goflink.com//de-DE/shop/product/bauer-fruchtjoghurt-himbeere-250g-11016114/
Bauer Fruchtjoghurt Kirsch 250g,250g,"0,79",0,https://www.goflink.com//de-DE/shop/product/bauer-fruchtjoghurt-kirsch-250g-11016122/
Berchtes. Land Bio Fruchtjoghurt Knusper Banane 150g,150g,"0,99",0,https://www.goflink.com//de-DE/shop/product/berchtes-land-bio-fruchtjoghurt-knusper-banane-150g-11016279/
Berchtes. Land Bio Fruchtjoghurt Knusper Himbeere 150g,150g,"0,99",0,https://www.goflink.com//de-DE/shop/product/berchtes-land-bio-fruchtjoghurt-knusper-himbeere-150g-11016283/
Brodowin Naturjoghurt 500ml Glas,Glas,"1,79",0,https://www.goflink.com//de-DE/shop/product/brodowin-naturjoghurt-500ml-glas-11017362/
Danone Activia Cerealien 1.5% 4x115g,4x115g,"1,99",0,https://www.goflink.com//de-DE/shop/product/danone-activa-cerealien-1-5-4x115g-11017614/
